日期,战区,渠道,品类,客户,签收额,台数
2026-03-15,南区,KA,入门系列,南区经销商01,84031.27,45
2026-03-15,南区,KA,入门系列,南区经销商02,28010.42,15
2026-03-15,南区,KA,入门系列,南区经销商03,17506.51,9
2026-03-15,南区,KA,入门系列,南区经销商04,14005.21,8
2026-03-15,南区,KA,入门系列,南区经销商05,10503.91,6
2026-03-15,南区,KA,入门系列,南区经销商06,8753.26,5
2026-03-15,南区,KA,入门系列,南区经销商07,7002.61,4
2026-03-15,南区,KA,入门系列,南区经销商08,5251.95,3
2026-03-15,南区,电商,入门系列,南区经销商01,81876.62,44
2026-03-15,南区,电商,入门系列,南区经销商02,27292.21,15
2026-03-15,南区,电商,入门系列,南区经销商03,17057.63,9
2026-03-15,南区,电商,入门系列,南区经销商04,13646.1,7
2026-03-15,南区,电商,入门系列,南区经销商05,10234.58,6
2026-03-15,南区,电商,入门系列,南区经销商06,8528.81,5
2026-03-15,南区,电商,入门系列,南区经销商07,6823.05,4
2026-03-15,南区,电商,入门系列,南区经销商08,5117.29,3
2026-03-15,南区,传统,入门系列,南区经销商01,49556.9,27
2026-03-15,南区,传统,入门系列,南区经销商02,16518.97,9
2026-03-15,南区,传统,入门系列,南区经销商03,10324.35,6
2026-03-15,南区,传统,入门系列,南区经销商04,8259.48,4
2026-03-15,南区,传统,入门系列,南区经销商05,6194.61,3
2026-03-15,南区,传统,入门系列,南区经销商06,5162.18,3
2026-03-15,南区,传统,入门系列,南区经销商07,4129.74,2
2026-03-15,南区,传统,入门系列,南区经销商08,3097.31,2
2026-04-15,北区,KA,旗舰系列,北区经销商01,169562.55,32
2026-04-15,北区,KA,旗舰系列,北区经销商02,56520.85,11
2026-04-15,北区,KA,旗舰系列,北区经销商03,35325.53,7
2026-04-15,北区,KA,旗舰系列,北区经销商04,28260.42,5
2026-04-15,北区,KA,旗舰系列,北区经销商05,21195.32,4
2026-04-15,北区,KA,旗舰系列,北区经销商06,17662.77,3
2026-04-15,北区,KA,旗舰系列,北区经销商07,14130.21,3
2026-04-15,北区,KA,旗舰系列,北区经销商08,10597.66,2
2026-04-15,北区,电商,旗舰系列,北区经销商01,165214.79,32
2026-04-15,北区,电商,旗舰系列,北区经销商02,55071.6,11
2026-04-15,北区,电商,旗舰系列,北区经销商03,34419.75,7
2026-04-15,北区,电商,旗舰系列,北区经销商04,27535.8,5
2026-04-15,北区,电商,旗舰系列,北区经销商05,20651.85,4
2026-04-15,北区,电商,旗舰系列,北区经销商06,17209.87,3
2026-04-15,北区,电商,旗舰系列,北区经销商07,13767.9,3
2026-04-15,北区,电商,旗舰系列,北区经销商08,10325.92,2
2026-04-15,北区,传统,旗舰系列,北区经销商01,99998.43,19
2026-04-15,北区,传统,旗舰系列,北区经销商02,33332.81,6
2026-04-15,北区,传统,旗舰系列,北区经销商03,20833.01,4
2026-04-15,北区,传统,旗舰系列,北区经销商04,16666.4,3
2026-04-15,北区,传统,旗舰系列,北区经销商05,12499.8,2
2026-04-15,北区,传统,旗舰系列,北区经销商06,10416.5,2
2026-04-15,北区,传统,旗舰系列,北区经销商07,8333.2,2
2026-04-15,北区,传统,旗舰系列,北区经销商08,6249.9,1
2026-04-15,北区,KA,主力系列,北区经销商01,271300.08,85
2026-04-15,北区,KA,主力系列,北区经销商02,90433.36,28
2026-04-15,北区,KA,主力系列,北区经销商03,56520.85,18
2026-04-15,北区,KA,主力系列,北区经销商04,45216.68,14
2026-04-15,北区,KA,主力系列,北区经销商05,33912.51,11
2026-04-15,北区,KA,主力系列,北区经销商06,28260.42,9
2026-04-15,北区,KA,主力系列,北区经销商07,22608.34,7
2026-04-15,北区,KA,主力系列,北区经销商08,16956.25,5
2026-04-15,北区,电商,主力系列,北区经销商01,264343.66,83
2026-04-15,北区,电商,主力系列,北区经销商02,88114.55,28
2026-04-15,北区,电商,主力系列,北区经销商03,55071.6,17
2026-04-15,北区,电商,主力系列,北区经销商04,44057.28,14
2026-04-15,北区,电商,主力系列,北区经销商05,33042.96,10
2026-04-15,北区,电商,主力系列,北区经销商06,27535.8,9
2026-04-15,北区,电商,主力系列,北区经销商07,22028.64,7
2026-04-15,北区,电商,主力系列,北区经销商08,16521.48,5
2026-04-15,北区,传统,主力系列,北区经销商01,159997.48,50
2026-04-15,北区,传统,主力系列,北区经销商02,53332.49,17
2026-04-15,北区,传统,主力系列,北区经销商03,33332.81,10
2026-04-15,北区,传统,主力系列,北区经销商04,26666.25,8
2026-04-15,北区,传统,主力系列,北区经销商05,19999.69,6
2026-04-15,北区,传统,主力系列,北区经销商06,16666.4,5
2026-04-15,北区,传统,主力系列,北区经销商07,13333.12,4
2026-04-15,北区,传统,主力系列,北区经销商08,9999.84,3
2026-04-15,北区,KA,入门系列,北区经销商01,124345.87,67
2026-04-15,北区,KA,入门系列,北区经销商02,41448.62,22
2026-04-15,北区,KA,入门系列,北区经销商03,25905.39,14
2026-04-15,北区,KA,入门系列,北区经销商04,20724.31,11
2026-04-15,北区,KA,入门系列,北区经销商05,15543.23,8
2026-04-15,北区,KA,入门系列,北区经销商06,12952.69,7
2026-04-15,北区,KA,入门系列,北区经销商07,10362.16,6
2026-04-15,北区,KA,入门系列,北区经销商08,7771.62,4
2026-04-15,北区,电商,入门系列,北区经销商01,121157.51,65
2026-04-15,北区,电商,入门系列,北区经销商02,40385.84,22
2026-04-15,北区,电商,入门系列,北区经销商03,25241.15,14
2026-04-15,北区,电商,入门系列,北区经销商04,20192.92,11
2026-04-15,北区,电商,入门系列,北区经销商05,15144.69,8
2026-04-15,北区,电商,入门系列,北区经销商06,12620.57,7
2026-04-15,北区,电商,入门系列,北区经销商07,10096.46,5
2026-04-15,北区,电商,入门系列,北区经销商08,7572.34,4
2026-04-15,北区,传统,入门系列,北区经销商01,73332.18,39
2026-04-15,北区,传统,入门系列,北区经销商02,24444.06,13
2026-04-15,北区,传统,入门系列,北区经销商03,15277.54,8
2026-04-15,北区,传统,入门系列,北区经销商04,12222.03,7
2026-04-15,北区,传统,入门系列,北区经销商05,9166.52,5
2026-04-15,北区,传统,入门系列,北区经销商06,7638.77,4
2026-04-15,北区,传统,入门系列,北区经销商07,6111.01,3
2026-04-15,北区,传统,入门系列,北区经销商08,4583.26,2
2026-04-15,西区,KA,旗舰系列,西区经销商01,135650.04,26
2026-04-15,西区,KA,旗舰系列,西区经销商02,45216.68,9
2026-04-15,西区,KA,旗舰系列,西区经销商03,28260.42,5
2026-04-15,西区,KA,旗舰系列,西区经销商04,22608.34,4
2026-04-15,西区,KA,旗舰系列,西区经销商05,16956.25,3
2026-04-15,西区,KA,旗舰系列,西区经销商06,14130.21,3
2026-04-15,西区,KA,旗舰系列,西区经销商07,11304.17,2
2026-04-15,西区,KA,旗舰系列,西区经销商08,8478.13,2
2026-04-15,西区,电商,旗舰系列,西区经销商01,132171.83,25
2026-04-15,西区,电商,旗舰系列,西区经销商02,44057.28,8
2026-04-15,西区,电商,旗舰系列,西区经销商03,27535.8,5
2026-04-15,西区,电商,旗舰系列,西区经销商04,22028.64,4
2026-04-15,西区,电商,旗舰系列,西区经销商05,16521.48,3
2026-04-15,西区,电商,旗舰系列,西区经销商06,13767.9,3
2026-04-15,西区,电商,旗舰系列,西区经销商07,11014.32,2
2026-04-15,西区,电商,旗舰系列,西区经销商08,8260.74,2
2026-04-15,西区,传统,旗舰系列,西区经销商01,79998.74,15
2026-04-15,西区,传统,旗舰系列,西区经销商02,26666.25,5
2026-04-15,西区,传统,旗舰系列,西区经销商03,16666.4,3
2026-04-15,西区,传统,旗舰系列,西区经销商04,13333.12,3
2026-04-15,西区,传统,旗舰系列,西区经销商05,9999.84,2
2026-04-15,西区,传统,旗舰系列,西区经销商06,8333.2,2
2026-04-15,西区,传统,旗舰系列,西区经销商07,6666.56,1
2026-04-15,西区,传统,旗舰系列,西区经销商08,4999.92,1
2026-04-15,西区,KA,主力系列,西区经销商01,217040.06,68
2026-04-15,西区,KA,主力系列,西区经销商02,72346.69,23
2026-04-15,西区,KA,主力系列,西区经销商03,45216.68,14
2026-04-15,西区,KA,主力系列,西区经销商04,36173.34,11
2026-04-15,西区,KA,主力系列,西区经销商05,27130.01,9
2026-04-15,西区,KA,主力系列,西区经销商06,22608.34,7
2026-04-15,西区,KA,主力系列,西区经销商07,18086.67,6
2026-04-15,西区,KA,主力系列,西区经销商08,13565.0,4
2026-04-15,西区,电商,主力系列,西区经销商01,211474.93,67
2026-04-15,西区,电商,主力系列,西区经销商02,70491.64,22
2026-04-15,西区,电商,主力系列,西区经销商03,44057.28,14
2026-04-15,西区,电商,主力系列,西区经销商04,35245.82,11
2026-04-15,西区,电商,主力系列,西区经销商05,26434.37,8
2026-04-15,西区,电商,主力系列,西区经销商06,22028.64,7
2026-04-15,西区,电商,主力系列,西区经销商07,17622.91,6
2026-04-15,西区,电商,主力系列,西区经销商08,13217.18,4
2026-04-15,西区,传统,主力系列,西区经销商01,127997.98,40
2026-04-15,西区,传统,主力系列,西区经销商02,42665.99,13
2026-04-15,西区,传统,主力系列,西区经销商03,26666.25,8
2026-04-15,西区,传统,主力系列,西区经销商04,21333.0,7
2026-04-15,西区,传统,主力系列,西区经销商05,15999.75,5
2026-04-15,西区,传统,主力系列,西区经销商06,13333.12,4
2026-04-15,西区,传统,主力系列,西区经销商07,10666.5,3
2026-04-15,西区,传统,主力系列,西区经销商08,7999.87,3
2026-04-15,西区,KA,入门系列,西区经销商01,99476.69,53
2026-04-15,西区,KA,入门系列,西区经销商02,33158.9,18
2026-04-15,西区,KA,入门系列,西区经销商03,20724.31,11
2026-04-15,西区,KA,入门系列,西区经销商04,16579.45,9
2026-04-15,西区,KA,入门系列,西区经销商05,12434.59,7
2026-04-15,西区,KA,入门系列,西区经销商06,10362.16,6
2026-04-15,西区,KA,入门系列,西区经销商07,8289.72,4
2026-04-15,西区,KA,入门系列,西区经销商08,6217.29,3
2026-04-15,西区,电商,入门系列,西区经销商01,96926.01,52
2026-04-15,西区,电商,入门系列,西区经销商02,32308.67,17
2026-04-15,西区,电商,入门系列,西区经销商03,20192.92,11
2026-04-15,西区,电商,入门系列,西区经销商04,16154.33,9
2026-04-15,西区,电商,入门系列,西区经销商05,12115.75,7
2026-04-15,西区,电商,入门系列,西区经销商06,10096.46,5
2026-04-15,西区,电商,入门系列,西区经销商07,8077.17,4
2026-04-15,西区,电商,入门系列,西区经销商08,6057.88,3
2026-04-15,西区,传统,入门系列,西区经销商01,58665.74,32
2026-04-15,西区,传统,入门系列,西区经销商02,19555.25,11
2026-04-15,西区,传统,入门系列,西区经销商03,12222.03,7
2026-04-15,西区,传统,入门系列,西区经销商04,9777.62,5
2026-04-15,西区,传统,入门系列,西区经销商05,7333.22,4
2026-04-15,西区,传统,入门系列,西区经销商06,6111.01,3
2026-04-15,西区,传统,入门系列,西区经销商07,4888.81,3
2026-04-15,西区,传统,入门系列,西区经销商08,3666.61,2
2026-04-15,中区,KA,旗舰系列,中区经销商01,115302.53,22
2026-04-15,中区,KA,旗舰系列,中区经销商02,38434.18,7
2026-04-15,中区,KA,旗舰系列,中区经销商03,24021.36,5
2026-04-15,中区,KA,旗舰系列,中区经销商04,19217.09,4
2026-04-15,中区,KA,旗舰系列,中区经销商05,14412.82,3
2026-04-15,中区,KA,旗舰系列,中区经销商06,12010.68,2
2026-04-15,中区,KA,旗舰系列,中区经销商07,9608.54,2
2026-04-15,中区,KA,旗舰系列,中区经销商08,7206.41,1
2026-04-15,中区,电商,旗舰系列,中区经销商01,112346.06,21
2026-04-15,中区,电商,旗舰系列,中区经销商02,37448.69,7
2026-04-15,中区,电商,旗舰系列,中区经销商03,23405.43,4
2026-04-15,中区,电商,旗舰系列,中区经销商04,18724.34,4
2026-04-15,中区,电商,旗舰系列,中区经销商05,14043.26,3
2026-04-15,中区,电商,旗舰系列,中区经销商06,11702.71,2
2026-04-15,中区,电商,旗舰系列,中区经销商07,9362.17,2
2026-04-15,中区,电商,旗舰系列,中区经销商08,7021.63,1
2026-04-15,中区,传统,旗舰系列,中区经销商01,67998.93,13
2026-04-15,中区,传统,旗舰系列,中区经销商02,22666.31,4
2026-04-15,中区,传统,旗舰系列,中区经销商03,14166.44,3
2026-04-15,中区,传统,旗舰系列,中区经销商04,11333.15,2
2026-04-15,中区,传统,旗舰系列,中区经销商05,8499.87,2
2026-04-15,中区,传统,旗舰系列,中区经销商06,7083.22,1
2026-04-15,中区,传统,旗舰系列,中区经销商07,5666.58,1
2026-04-15,中区,传统,旗舰系列,中区经销商08,4249.93,1
2026-04-15,中区,KA,主力系列,中区经销商01,184484.05,58
2026-04-15,中区,KA,主力系列,中区经销商02,61494.68,19
2026-04-15,中区,KA,主力系列,中区经销商03,38434.18,12
2026-04-15,中区,KA,主力系列,中区经销商04,30747.34,10
2026-04-15,中区,KA,主力系列,中区经销商05,23060.51,7
2026-04-15,中区,KA,主力系列,中区经销商06,19217.09,6
2026-04-15,中区,KA,主力系列,中区经销商07,15373.67,5
2026-04-15,中区,KA,主力系列,中区经销商08,11530.25,4
2026-04-15,中区,电商,主力系列,中区经销商01,179753.69,57
2026-04-15,中区,电商,主力系列,中区经销商02,59917.9,19
2026-04-15,中区,电商,主力系列,中区经销商03,37448.69,12
2026-04-15,中区,电商,主力系列,中区经销商04,29958.95,9
2026-04-15,中区,电商,主力系列,中区经销商05,22469.21,7
2026-04-15,中区,电商,主力系列,中区经销商06,18724.34,6
2026-04-15,中区,电商,主力系列,中区经销商07,14979.47,5
2026-04-15,中区,电商,主力系列,中区经销商08,11234.61,4
2026-04-15,中区,传统,主力系列,中区经销商01,108798.29,34
2026-04-15,中区,传统,主力系列,中区经销商02,36266.1,11
2026-04-15,中区,传统,主力系列,中区经销商03,22666.31,7
2026-04-15,中区,传统,主力系列,中区经销商04,18133.05,6
2026-04-15,中区,传统,主力系列,中区经销商05,13599.79,4
2026-04-15,中区,传统,主力系列,中区经销商06,11333.15,4
2026-04-15,中区,传统,主力系列,中区经销商07,9066.52,3
2026-04-15,中区,传统,主力系列,中区经销商08,6799.89,2
2026-04-15,中区,KA,入门系列,中区经销商01,84555.19,45
2026-04-15,中区,KA,入门系列,中区经销商02,28185.06,15
2026-04-15,中区,KA,入门系列,中区经销商03,17615.66,9
2026-04-15,中区,KA,入门系列,中区经销商04,14092.53,8
2026-04-15,中区,KA,入门系列,中区经销商05,10569.4,6
2026-04-15,中区,KA,入门系列,中区经销商06,8807.83,5
2026-04-15,中区,KA,入门系列,中区经销商07,7046.27,4
2026-04-15,中区,KA,入门系列,中区经销商08,5284.7,3
2026-04-15,中区,电商,入门系列,中区经销商01,82387.11,44
2026-04-15,中区,电商,入门系列,中区经销商02,27462.37,15
2026-04-15,中区,电商,入门系列,中区经销商03,17163.98,9
2026-04-15,中区,电商,入门系列,中区经销商04,13731.18,7
2026-04-15,中区,电商,入门系列,中区经销商05,10298.39,6
2026-04-15,中区,电商,入门系列,中区经销商06,8581.99,5
2026-04-15,中区,电商,入门系列,中区经销商07,6865.59,4
2026-04-15,中区,电商,入门系列,中区经销商08,5149.19,3
2026-04-15,中区,传统,入门系列,中区经销商01,49865.88,27
2026-04-15,中区,传统,入门系列,中区经销商02,16621.96,9
2026-04-15,中区,传统,入门系列,中区经销商03,10388.73,6
2026-04-15,中区,传统,入门系列,中区经销商04,8310.98,4
2026-04-15,中区,传统,入门系列,中区经销商05,6233.24,3
2026-04-15,中区,传统,入门系列,中区经销商06,5194.36,3
2026-04-15,中区,传统,入门系列,中区经销商07,4155.49,2
2026-04-15,中区,传统,入门系列,中区经销商08,3116.62,2
2026-04-15,东区,KA,旗舰系列,东区经销商01,135650.04,26
2026-04-15,东区,KA,旗舰系列,东区经销商02,45216.68,9
2026-04-15,东区,KA,旗舰系列,东区经销商03,28260.42,5
2026-04-15,东区,KA,旗舰系列,东区经销商04,22608.34,4
2026-04-15,东区,KA,旗舰系列,东区经销商05,16956.25,3
2026-04-15,东区,KA,旗舰系列,东区经销商06,14130.21,3
2026-04-15,东区,KA,旗舰系列,东区经销商07,11304.17,2
2026-04-15,东区,KA,旗舰系列,东区经销商08,8478.13,2
2026-04-15,东区,电商,旗舰系列,东区经销商01,132171.83,25
2026-04-15,东区,电商,旗舰系列,东区经销商02,44057.28,8
2026-04-15,东区,电商,旗舰系列,东区经销商03,27535.8,5
2026-04-15,东区,电商,旗舰系列,东区经销商04,22028.64,4
2026-04-15,东区,电商,旗舰系列,东区经销商05,16521.48,3
2026-04-15,东区,电商,旗舰系列,东区经销商06,13767.9,3
2026-04-15,东区,电商,旗舰系列,东区经销商07,11014.32,2
2026-04-15,东区,电商,旗舰系列,东区经销商08,8260.74,2
2026-04-15,东区,传统,旗舰系列,东区经销商01,79998.74,15
2026-04-15,东区,传统,旗舰系列,东区经销商02,26666.25,5
2026-04-15,东区,传统,旗舰系列,东区经销商03,16666.4,3
2026-04-15,东区,传统,旗舰系列,东区经销商04,13333.12,3
2026-04-15,东区,传统,旗舰系列,东区经销商05,9999.84,2
2026-04-15,东区,传统,旗舰系列,东区经销商06,8333.2,2
2026-04-15,东区,传统,旗舰系列,东区经销商07,6666.56,1
2026-04-15,东区,传统,旗舰系列,东区经销商08,4999.92,1
2026-04-15,东区,KA,主力系列,东区经销商01,217040.06,68
2026-04-15,东区,KA,主力系列,东区经销商02,72346.69,23
2026-04-15,东区,KA,主力系列,东区经销商03,45216.68,14
2026-04-15,东区,KA,主力系列,东区经销商04,36173.34,11
2026-04-15,东区,KA,主力系列,东区经销商05,27130.01,9
2026-04-15,东区,KA,主力系列,东区经销商06,22608.34,7
2026-04-15,东区,KA,主力系列,东区经销商07,18086.67,6
2026-04-15,东区,KA,主力系列,东区经销商08,13565.0,4
2026-04-15,东区,电商,主力系列,东区经销商01,211474.93,67
2026-04-15,东区,电商,主力系列,东区经销商02,70491.64,22
2026-04-15,东区,电商,主力系列,东区经销商03,44057.28,14
2026-04-15,东区,电商,主力系列,东区经销商04,35245.82,11
2026-04-15,东区,电商,主力系列,东区经销商05,26434.37,8
2026-04-15,东区,电商,主力系列,东区经销商06,22028.64,7
2026-04-15,东区,电商,主力系列,东区经销商07,17622.91,6
2026-04-15,东区,电商,主力系列,东区经销商08,13217.18,4
2026-04-15,东区,传统,主力系列,东区经销商01,127997.98,40
2026-04-15,东区,传统,主力系列,东区经销商02,42665.99,13
2026-04-15,东区,传统,主力系列,东区经销商03,26666.25,8
2026-04-15,东区,传统,主力系列,东区经销商04,21333.0,7
2026-04-15,东区,传统,主力系列,东区经销商05,15999.75,5
2026-04-15,东区,传统,主力系列,东区经销商06,13333.12,4
2026-04-15,东区,传统,主力系列,东区经销商07,10666.5,3
2026-04-15,东区,传统,主力系列,东区经销商08,7999.87,3
2026-04-15,东区,KA,入门系列,东区经销商01,99476.69,53
2026-04-15,东区,KA,入门系列,东区经销商02,33158.9,18
2026-04-15,东区,KA,入门系列,东区经销商03,20724.31,11
2026-04-15,东区,KA,入门系列,东区经销商04,16579.45,9
2026-04-15,东区,KA,入门系列,东区经销商05,12434.59,7
2026-04-15,东区,KA,入门系列,东区经销商06,10362.16,6
2026-04-15,东区,KA,入门系列,东区经销商07,8289.72,4
2026-04-15,东区,KA,入门系列,东区经销商08,6217.29,3
2026-04-15,东区,电商,入门系列,东区经销商01,96926.01,52
2026-04-15,东区,电商,入门系列,东区经销商02,32308.67,17
2026-04-15,东区,电商,入门系列,东区经销商03,20192.92,11
2026-04-15,东区,电商,入门系列,东区经销商04,16154.33,9
2026-04-15,东区,电商,入门系列,东区经销商05,12115.75,7
2026-04-15,东区,电商,入门系列,东区经销商06,10096.46,5
2026-04-15,东区,电商,入门系列,东区经销商07,8077.17,4
2026-04-15,东区,电商,入门系列,东区经销商08,6057.88,3
2026-04-15,东区,传统,入门系列,东区经销商01,58665.74,32
2026-04-15,东区,传统,入门系列,东区经销商02,19555.25,11
2026-04-15,东区,传统,入门系列,东区经销商03,12222.03,7
2026-04-15,东区,传统,入门系列,东区经销商04,9777.62,5
2026-04-15,东区,传统,入门系列,东区经销商05,7333.22,4
2026-04-15,东区,传统,入门系列,东区经销商06,6111.01,3
2026-04-15,东区,传统,入门系列,东区经销商07,4888.81,3
2026-04-15,东区,传统,入门系列,东区经销商08,3666.61,2
2026-04-15,南区,KA,旗舰系列,南区经销商01,122085.03,23
2026-04-15,南区,KA,旗舰系列,南区经销商02,40695.01,8
2026-04-15,南区,KA,旗舰系列,南区经销商03,25434.38,5
2026-04-15,南区,KA,旗舰系列,南区经销商04,20347.51,4
2026-04-15,南区,KA,旗舰系列,南区经销商05,15260.63,3
2026-04-15,南区,KA,旗舰系列,南区经销商06,12717.19,2
2026-04-15,南区,KA,旗舰系列,南区经销商07,10173.75,2
2026-04-15,南区,KA,旗舰系列,南区经销商08,7630.31,1
2026-04-15,南区,电商,旗舰系列,南区经销商01,118954.65,23
2026-04-15,南区,电商,旗舰系列,南区经销商02,39651.55,8
2026-04-15,南区,电商,旗舰系列,南区经销商03,24782.22,5
2026-04-15,南区,电商,旗舰系列,南区经销商04,19825.77,4
2026-04-15,南区,电商,旗舰系列,南区经销商05,14869.33,3
2026-04-15,南区,电商,旗舰系列,南区经销商06,12391.11,2
2026-04-15,南区,电商,旗舰系列,南区经销商07,9912.89,2
2026-04-15,南区,电商,旗舰系列,南区经销商08,7434.67,1
2026-04-15,南区,传统,旗舰系列,南区经销商01,71998.87,14
2026-04-15,南区,传统,旗舰系列,南区经销商02,23999.62,5
2026-04-15,南区,传统,旗舰系列,南区经销商03,14999.76,3
2026-04-15,南区,传统,旗舰系列,南区经销商04,11999.81,2
2026-04-15,南区,传统,旗舰系列,南区经销商05,8999.86,2
2026-04-15,南区,传统,旗舰系列,南区经销商06,7499.88,1
2026-04-15,南区,传统,旗舰系列,南区经销商07,5999.91,1
2026-04-15,南区,传统,旗舰系列,南区经销商08,4499.93,1
2026-04-15,南区,KA,主力系列,南区经销商01,195336.05,61
2026-04-15,南区,KA,主力系列,南区经销商02,65112.02,20
2026-04-15,南区,KA,主力系列,南区经销商03,40695.01,13
2026-04-15,南区,KA,主力系列,南区经销商04,32556.01,10
2026-04-15,南区,KA,主力系列,南区经销商05,24417.01,8
2026-04-15,南区,KA,主力系列,南区经销商06,20347.51,6
2026-04-15,南区,KA,主力系列,南区经销商07,16278.0,5
2026-04-15,南区,KA,主力系列,南区经销商08,12208.5,4
2026-04-15,南区,电商,主力系列,南区经销商01,190327.44,60
2026-04-15,南区,电商,主力系列,南区经销商02,63442.48,20
2026-04-15,南区,电商,主力系列,南区经销商03,39651.55,12
2026-04-15,南区,电商,主力系列,南区经销商04,31721.24,10
2026-04-15,南区,电商,主力系列,南区经销商05,23790.93,7
2026-04-15,南区,电商,主力系列,南区经销商06,19825.77,6
2026-04-15,南区,电商,主力系列,南区经销商07,15860.62,5
2026-04-15,南区,电商,主力系列,南区经销商08,11895.46,4
2026-04-15,南区,传统,主力系列,南区经销商01,115198.19,36
2026-04-15,南区,传统,主力系列,南区经销商02,38399.4,12
2026-04-15,南区,传统,主力系列,南区经销商03,23999.62,8
2026-04-15,南区,传统,主力系列,南区经销商04,19199.7,6
2026-04-15,南区,传统,主力系列,南区经销商05,14399.77,5
2026-04-15,南区,传统,主力系列,南区经销商06,11999.81,4
2026-04-15,南区,传统,主力系列,南区经销商07,9599.85,3
2026-04-15,南区,传统,主力系列,南区经销商08,7199.89,2
2026-04-15,南区,KA,入门系列,南区经销商01,89529.02,48
2026-04-15,南区,KA,入门系列,南区经销商02,29843.01,16
2026-04-15,南区,KA,入门系列,南区经销商03,18651.88,10
2026-04-15,南区,KA,入门系列,南区经销商04,14921.5,8
2026-04-15,南区,KA,入门系列,南区经销商05,11191.13,6
2026-04-15,南区,KA,入门系列,南区经销商06,9325.94,5
2026-04-15,南区,KA,入门系列,南区经销商07,7460.75,4
2026-04-15,南区,KA,入门系列,南区经销商08,5595.56,3
2026-04-15,南区,电商,入门系列,南区经销商01,87233.41,47
2026-04-15,南区,电商,入门系列,南区经销商02,29077.8,16
2026-04-15,南区,电商,入门系列,南区经销商03,18173.63,10
2026-04-15,南区,电商,入门系列,南区经销商04,14538.9,8
2026-04-15,南区,电商,入门系列,南区经销商05,10904.18,6
2026-04-15,南区,电商,入门系列,南区经销商06,9086.81,5
2026-04-15,南区,电商,入门系列,南区经销商07,7269.45,4
2026-04-15,南区,电商,入门系列,南区经销商08,5452.09,3
2026-04-15,南区,传统,入门系列,南区经销商01,52799.17,28
2026-04-15,南区,传统,入门系列,南区经销商02,17599.72,9
2026-04-15,南区,传统,入门系列,南区经销商03,10999.83,6
2026-04-15,南区,传统,入门系列,南区经销商04,8799.86,5
2026-04-15,南区,传统,入门系列,南区经销商05,6599.9,4
2026-04-15,南区,传统,入门系列,南区经销商06,5499.91,3
2026-04-15,南区,传统,入门系列,南区经销商07,4399.93,2
2026-04-15,南区,传统,入门系列,南区经销商08,3299.95,2
2026-05-15,北区,KA,旗舰系列,北区经销商01,174014.87,33
2026-05-15,北区,KA,旗舰系列,北区经销商02,58004.96,11
2026-05-15,北区,KA,旗舰系列,北区经销商03,36253.1,7
2026-05-15,北区,KA,旗舰系列,北区经销商04,29002.48,6
2026-05-15,北区,KA,旗舰系列,北区经销商05,21751.86,4
2026-05-15,北区,KA,旗舰系列,北区经销商06,18126.55,3
2026-05-15,北区,KA,旗舰系列,北区经销商07,14501.24,3
2026-05-15,北区,KA,旗舰系列,北区经销商08,10875.93,2
2026-05-15,北区,电商,旗舰系列,北区经销商01,169552.95,32
2026-05-15,北区,电商,旗舰系列,北区经销商02,56517.65,11
2026-05-15,北区,电商,旗舰系列,北区经销商03,35323.53,7
2026-05-15,北区,电商,旗舰系列,北区经销商04,28258.83,5
2026-05-15,北区,电商,旗舰系列,北区经销商05,21194.12,4
2026-05-15,北区,电商,旗舰系列,北区经销商06,17661.77,3
2026-05-15,北区,电商,旗舰系列,北区经销商07,14129.41,3
2026-05-15,北区,电商,旗舰系列,北区经销商08,10597.06,2
2026-05-15,北区,传统,旗舰系列,北区经销商01,102624.16,20
2026-05-15,北区,传统,旗舰系列,北区经销商02,34208.05,7
2026-05-15,北区,传统,旗舰系列,北区经销商03,21380.03,4
2026-05-15,北区,传统,旗舰系列,北区经销商04,17104.03,3
2026-05-15,北区,传统,旗舰系列,北区经销商05,12828.02,2
2026-05-15,北区,传统,旗舰系列,北区经销商06,10690.02,2
2026-05-15,北区,传统,旗舰系列,北区经销商07,8552.01,2
2026-05-15,北区,传统,旗舰系列,北区经销商08,6414.01,1
2026-05-15,北区,KA,主力系列,北区经销商01,278423.8,88
2026-05-15,北区,KA,主力系列,北区经销商02,92807.93,29
2026-05-15,北区,KA,主力系列,北区经销商03,58004.96,18
2026-05-15,北区,KA,主力系列,北区经销商04,46403.97,15
2026-05-15,北区,KA,主力系列,北区经销商05,34802.97,11
2026-05-15,北区,KA,主力系列,北区经销商06,29002.48,9
2026-05-15,北区,KA,主力系列,北区经销商07,23201.98,7
2026-05-15,北区,KA,主力系列,北区经销商08,17401.49,5
2026-05-15,北区,电商,主力系列,北区经销商01,271284.73,85
2026-05-15,北区,电商,主力系列,北区经销商02,90428.24,28
2026-05-15,北区,电商,主力系列,北区经销商03,56517.65,18
2026-05-15,北区,电商,主力系列,北区经销商04,45214.12,14
2026-05-15,北区,电商,主力系列,北区经销商05,33910.59,11
2026-05-15,北区,电商,主力系列,北区经销商06,28258.83,9
2026-05-15,北区,电商,主力系列,北区经销商07,22607.06,7
2026-05-15,北区,电商,主力系列,北区经销商08,16955.3,5
2026-05-15,北区,传统,主力系列,北区经销商01,164198.65,52
2026-05-15,北区,传统,主力系列,北区经销商02,54732.88,17
2026-05-15,北区,传统,主力系列,北区经销商03,34208.05,11
